gene	D0h.rep1	D0h.rep2	D1h.rep1	D1h.rep2	D2h.rep1	D2h.rep2	D4h.rep1	D4h.rep2	R1h.rep1	R1h.rep2	R2h.rep1	R2h.rep2	R4h.rep1	R4h.rep2
AT2G27400	26.53122451	25.49319308	7.707848529	5.321312038	5.475489162	2.881537807	2.815408009	3.653033771	5.331467579	4.120010361	13.84624121	11.94572736	11.35334218	16.45089971
AT1G70518	6.363974634	8.929819046	10.84613342	14.28740564	15.42190534	14.56678781	32.63122443	26.60973367	18.68360185	23.07875254	12.04297869	11.69867517	13.35289293	10.58411396
AT4G28703	1.280511758	0.838502902	28.09283957	27.7736384	26.54858506	20.73254987	7.660115019	8.072768595	20.63936178	14.32118383	4.928053701	3.479917778	2.642162112	1.656399798
AT1G31750	0.757122467	1.487333596	5.749728838	6.108607133	28.1216154	24.81324222	28.93089318	29.81724362	11.99309393	9.329092655	3.756236372	4.485538206	5.083221548	3.0511208
AT4G30680	20.76753103	14.12200249	10.65225096	4.893027745	8.246648565	11.51129794	2.9992319	3.72940017	3.036601928	6.916022808	25.3176642	12.59779257	16.54453515	13.35239119
AT1G19240	20.73124824	26.04017347	9.556989885	13.69682541	10.34385661	9.304965834	13.38817881	11.79625488	12.69613737	12.51178695	15.55593963	13.15458281	13.45300875	15.85082584
AT2G17710	18.78255709	14.92093365	10.7041383	10.0068581	12.04673937	19.61090494	8.115181347	12.4307406	4.957672083	6.627538871	6.54008444	9.743639739	9.403312842	7.540164612
AT2G30540	5.084015032	5.610855417	9.009461726	3.716954802	27.20854232	22.27642513	6.396971026	4.221024112	13.22705856	8.779303713	14.19111524	11.53396445	8.274272531	6.206942232
AT1G48745	9.040317096	6.038163036	4.571341687	4.565440275	6.412113906	6.858491671	11.94082828	8.111582011	6.563950572	13.82875796	21.16294522	19.13164455	20.14574392	24.20670109
AT5G46230	15.77232494	11.89682344	12.89982966	6.010712788	16.23039559	8.589199232	15.19173779	17.38703574	8.405283997	10.51611036	14.06879847	15.8614509	15.69529525	8.909827945
AT5G67140	3.421431395	3.685847121	9.235101577	5.359346107	18.51678034	17.15483413	12.83494828	23.15561144	9.949661565	9.914690105	7.052389608	12.11877329	11.4776392	10.7075227
AT1G48000	7.606401254	3.652596152	4.070122151	3.994514311	7.654538691	5.004351373	11.97209461	10.11107562	9.849286401	5.000509138	13.12249594	16.30235395	28.0413331	28.4244237
AT5G39800	26.70076127	23.34679426	16.59792206	9.926110631	10.37478719	7.696869819	7.621342994	14.42732503	10.07939532	7.20324089	12.01804529	20.53303508	19.27451406	20.44646535
AT4G32175	17.64447854	18.25521341	7.789166513	6.111770094	7.31638638	11.83526356	5.910831443	6.829410723	6.297952354	5.092516794	11.87163814	14.69125422	18.67678343	17.68854572
AT1G54540	15.88481438	9.449406014	5.993279624	6.19247574	9.338119842	11.41046905	6.986280501	14.17026656	9.726203256	4.116495327	13.76155142	11.46806352	14.43766644	15.19374024
AT2G20835	7.44332716	5.338222223	86.48501552	57.2562318	15.66415762	25.41444413	19.67648458	13.40719718	13.94897207	19.18106546	7.055583493	4.795691357	5.265701055	1.375468555
AT1G47130	15.0700651	23.08145609	18.75874076	27.03866673	6.689267547	0	16.86878916	18.19993611	134.1840652	126.0616157	72.30158788	84.53767431	48.38176279	44.60448027
AT1G49245	14.31918758	14.51840548	5.97827486	7.962523005	7.277008627	13.70203796	9.28426829	13.25650172	6.2355482	9.373739202	13.24049735	13.34073419	13.18834223	14.7881377
AT2G15830	4.730731289	5.00409127	25.93685801	12.29871762	16.32040598	19.59471774	24.13736541	28.04211473	14.85407877	9.452595624	10.17037948	8.786845132	10.54211928	6.072342181
AT2G18600	3.848288035	6.047833296	6.91411626	3.50735485	11.33797624	12.81743638	16.48993355	18.5927726	17.014132	14.3534778	13.71804794	15.58959361	10.44470596	10.68341305
AT1G19565	1.081100453	0.980203393	23.52888185	16.63740449	36.20760515	15.23417662	36.05725004	48.28234557	24.73614361	14.94120741	8.839935089	1.731062513	1.544333513	3.388557416
AT5G53045	24.84252094	22.96566283	12.93655278	12.8562468	10.41178062	7.038371593	21.7206817	14.51846755	13.37434984	17.86298199	15.40016782	16.37227274	23.30607163	17.84655754
AT1G63310	14.99114847	11.55611252	16.75405627	11.48745502	13.66645758	11.14840246	17.25452952	8.847191163	10.01517629	7.941443643	9.443499133	10.27001828	10.45430016	11.53685064
AT1G54850	16.54572661	10.6779952	14.52674035	6.149043966	8.896986555	9.86450721	14.23564419	13.55649782	6.942817215	13.7055619	11.84269475	12.80658553	7.764661262	14.37145096
AT1G55990	51.85124095	34.12041334	15.06849667	12.52708872	23.41243641	17.90098189	27.32010419	66.05902735	16.83145069	29.02734573	7.779284771	14.62129587	28.69702597	27.01049083
AT3G12830	7.19215674	6.902558182	13.08771315	8.051197	9.884984669	10.5907083	17.73508718	11.15633522	6.934144219	9.98279239	10.1637955	13.99954727	11.62280893	11.71799721
AT2G12462	22.85597609	18.64184015	15.67458045	15.17267306	10.51286587	13.89220358	1.329185582	4.428367529	2.383093746	1.628286923	9.329810405	8.913011193	8.918650986	15.49368139
AT4G13235	24.86222247	21.72198492	14.22232355	16.27484504	8.656006421	10.29384184	3.352534505	3.98746644	9.302914486	4.311359929	15.58552195	11.50846266	18.23836128	12.79309037
AT1G56060	5.150141998	4.581385423	7.487451763	10.47519149	1.4314669	2.157673237	1.395103073	3.846604854	70.52489641	100.9646808	19.03371466	10.72035725	6.676724511	13.00964008
AT1G76640	52.41417561	34.55097033	8.322614103	7.818175633	18.04629071	11.53633611	0	0.461843584	23.22447315	24.43411158	14.63141556	5.555355186	10.88717337	13.24309202
AT2G29590	15.14811158	14.14714851	12.85605867	14.22906392	8.1293182	22.40084367	25.78873867	12.67005154	8.78802595	10.75086879	19.57532442	16.36895918	21.36685512	24.09192607
AT4G07455	43.88663027	35.22695771	34.65691108	24.28962528	44.28452049	20.95663859	26.64851431	18.68028633	16.69982644	26.21824775	34.38076175	25.21208789	37.68219061	42.11918665
AT3G23255	8.834014919	8.393453166	8.480808523	15.64467548	14.36500404	9.695594109	9.450058795	10.05665648	12.57678366	15.74788186	8.482193615	12.25905304	9.650006508	11.8753227
AT4G05590	15.92853912	11.83083896	15.24694237	15.57865749	8.75202568	7.88920503	5.898958389	8.763639516	8.860207515	4.020576743	13.24317474	6.033742816	11.91551346	13.54203878
AT1G65000	5.652430975	4.857978396	9.640813302	9.435037637	16.0944438	12.5019519	14.96236561	15.84919427	18.75293353	14.91196246	10.75949376	7.476251875	11.37144809	10.28204265
AT3G46090	3.903950826	1.996077198	0.515088905	0.467433298	0.262602103	0	1.305248977	0	41.26054773	56.49190315	11.75264651	8.07066907	12.11601238	6.537246859
AT3G61100	28.25936159	23.28441955	9.997290463	14.9579952	7.453397361	11.15201898	4.326387059	4.59479591	3.248266857	4.928488164	18.71552979	13.17260772	18.28039726	13.64306825
AT3G26612	8.346471939	9.058081953	10.68122879	12.81064503	14.71238523	5.913057723	11.73161758	18.79185762	13.03414843	16.04558393	15.05764395	10.26629321	8.779510817	5.889020972
AT4G15950	18.5395072	20.08934691	10.40576207	7.945280045	12.52694937	13.55114336	11.08257526	9.228066552	9.661349308	11.13964559	17.41488104	13.32151613	12.74217615	12.54558158
AT5G40420	5.682857349	1.708732942	9.145821147	12.33333283	37.39662141	26.07402318	20.73017592	5.356137353	10.77364479	4.518851659	12.46664396	3.319429333	0.75380171	4.163084825
AT2G41240	24.10751226	81.05528057	0.893058205	0.990529448	15.93543101	15.69861133	0.73215781	0	0	0	1.273541968	0	1.119207996	3.508217549
AT5G11690	17.87973826	21.8369325	11.61293917	15.65070099	11.35965254	4.407615395	6.417474138	8.381549523	8.020469237	7.129523512	9.834493132	8.32504406	15.94625954	16.09087062
AT4G15150	7.741742338	3.041662075	53.12810167	49.40764601	32.22227074	36.52918546	12.06749776	10.21531351	14.06958893	20.5884679	12.68084746	13.12216769	11.09054356	10.08582406
AT1G34640	19.21404708	21.14427137	12.5303064	14.08148192	18.05436639	7.283489011	10.47229611	10.329059	22.4698471	7.894667826	26.77330668	20.46055605	22.79620664	26.5802265
AT1G06515	18.69484397	17.66528321	10.44664685	9.575890471	7.359423947	12.91748198	15.51518747	20.40058198	9.168602734	11.78168738	28.73490136	22.08441186	16.55275708	20.05015118
AT1G05205	25.55904237	18.61512683	17.58398315	15.53498108	15.5102648	17.01134759	17.84827491	13.99490855	10.18434617	12.04376095	19.1051936	16.37705779	17.75858392	23.61555411
AT1G72690	13.07092779	8.93949033	13.75515168	10.53140532	19.017322	4.568503081	31.55451183	42.15990013	26.93842288	10.89835363	26.59725734	27.71184235	18.51945794	19.53794322
AT4G38370	12.11932049	10.4710535	10.67314319	11.22502709	10.37763591	13.78225065	15.30527305	16.73192638	9.859427181	12.14533294	9.582899405	8.467448826	8.543912084	10.66899354
AT3G03590	8.398058878	6.599046075	17.61252858	14.68071063	14.89882317	11.80508797	13.84618662	10.43789826	4.611647474	9.499858602	10.67744969	11.16535321	8.149869132	7.779501946
AT1G72645	12.41700279	17.69016707	18.51856064	13.57999066	13.18322801	7.296490414	6.584770127	7.380347165	0.358333804	2.663614624	10.95579822	14.20409897	15.68408369	18.44954172
AT1G56420	9.321766451	4.910533502	6.771418755	8.547272489	7.415832408	5.348096868	19.14027238	12.64375281	12.86870623	14.31639964	12.68854215	15.88081792	7.930077624	5.153333158
AT4G27740	11.31836642	10.95609603	47.99010081	26.68364342	20.53958011	35.17106352	8.360379152	8.008466619	8.332082814	5.503655765	4.40812143	7.597220457	16.75389339	9.389220363
AT5G41685	20.98925795	20.70786211	15.04977804	7.51948881	16.03242928	13.98172258	24.91096048	16.00187619	12.37965395	16.76013701	32.08805749	19.70927567	25.11892032	29.14159378
AT2G05632	15.53936828	11.15582784	4.350865257	7.771309765	5.323568915	2.650885358	6.374238027	5.04094049	7.27634899	11.28686013	16.03158952	16.92534293	17.54431244	17.42966217
AT3G10190	11.72836717	12.55726886	11.77818837	12.25396438	5.822782114	8.408217832	6.065011828	5.574188837	6.257288015	11.55077799	21.70897024	15.15711161	13.72856481	9.598822525
AT2G28410	19.66214207	21.0087207	16.02746197	7.627301171	7.202423975	3.633091541	9.59622301	4.40981491	6.983974217	4.219967188	13.30523325	8.753729672	18.10141696	15.99523765
AT4G08330	8.904533677	7.809179699	12.18838028	14.25861446	11.27822406	13.01959646	9.51206641	9.931234349	13.97076935	9.981735487	8.989315348	7.336916882	10.13812223	8.741655389
AT5G39720	0	0	1.964388485	1.056382138	9.903549624	13.49161079	52.80385564	65.30550233	26.87912277	21.63254663	12.09840307	6.368072173	3.913681699	3.693484636
AT4G14560	10.71650274	6.349044704	9.420654821	10.07715696	10.3945278	3.698379655	6.10541937	4.339425687	29.78716035	30.43882343	6.433558479	10.79946954	7.054796277	6.821122071
AT4G05631	11.98064094	13.38055425	12.95978577	15.17898067	12.04466329	9.959056403	18.51026554	7.222196868	15.64033612	8.293527351	16.19776381	5.949791393	9.486620154	8.968096563
AT5G42110	31.25067295	21.25762837	7.861824351	15.12957387	1.832277632	3.883811826	8.169723598	14.27859722	29.11353101	23.22187658	20.38928653	33.01060949	14.03194859	27.3315569
AT3G48450	10.91461715	11.46592652	6.81631048	3.514424742	8.0249374	5.994058513	1.005567221	7.239486132	21.15378188	14.2767794	18.47349837	21.80827967	19.61841306	9.626284281
AT5G02650	11.45533838	15.14453926	4.51009082	7.856107065	9.419477201	15.89755296	9.587238692	10.45902761	7.403510065	9.16653023	16.59975984	12.99610951	15.32454025	12.00889853
AT1G76185	13.98207905	4.496838518	8.416906199	10.81512336	11.3416647	14.59602484	15.45523183	12.57178721	13.13642633	12.32071883	12.85727505	16.48402781	14.13145321	11.88423869
AT4G10280	18.49906654	20.63003376	15.75578611	8.786744799	12.69348962	18.2736076	13.2215431	9.593339816	17.89186588	10.84153877	23.25239796	17.31974971	20.70197681	19.7495741
AT1G32560	2.185532616	0.736008368	18.41900059	14.73639247	39.04344024	20.71140242	30.48113444	19.61007215	15.71621196	10.00243811	6.190186198	0.519923316	1.043638655	1.332768716
AT1G67940	12.66551544	16.25680698	15.12722351	20.63131458	12.47158243	8.333327821	6.520105427	12.25123743	5.449505436	6.116768996	5.243300787	3.991377441	8.527248878	10.28043054
AT5G18600	5.284046358	4.586633288	17.53182971	19.51243991	17.09671044	3.837099313	25.40525844	51.56301104	18.66947852	17.42305746	2.935381357	2.04634194	0.912801939	2.265137792
AT1G04070	13.60414867	14.20229481	10.9503982	17.13779076	13.23311623	14.1327597	16.2948039	13.33489683	20.91734633	20.36121063	18.38378294	18.04256352	12.99254499	13.72611301
AT1G16430	14.35115415	14.37523453	10.43532598	7.934671628	13.9544323	17.05704995	16.82993218	29.81093287	13.97976451	20.60749313	18.15873563	13.08786436	12.40171403	11.71729173
AT1G78895	6.447021006	7.852230305	8.382886199	9.454350323	9.708281927	19.7730524	11.56996539	22.2881162	14.04306733	21.07273656	14.09115355	22.20992736	11.8525741	11.38343507
AT5G52750	4.26610934	2.570045481	41.08967431	29.4990231	4.282762759	8.209683536	0.979974842	2.85211677	4.685318988	10.83523404	5.706717542	11.01143	14.99952349	8.829448198
AT4G11210	9.413713782	6.826210319	34.76175154	6.4425779	29.78260463	27.96969707	10.61264274	55.02140088	3.5272033	3.829284713	4.904835545	2.432968603	3.75442211	5.026103588
AT1G68230	7.638848673	10.51527964	19.33350331	12.40047954	14.87614528	11.99392685	12.56810943	10.44741077	16.4829825	8.207316048	6.792722669	8.182509369	9.52606556	7.032237881
AT1G75600	0.774884323	2.537043292	3.7317075	0	21.27976263	21.26849334	38.19581718	40.89873283	49.80092151	40.25622265	13.47106814	11.91807365	8.474003396	8.854072863
AT5G06240	12.18834263	12.79736653	6.578104047	9.898150605	9.716963693	8.311585544	2.941604208	10.53690936	6.250661168	4.321407004	15.24752365	18.04391067	15.60971779	20.99890975
AT3G46230	6.741945503	5.239484987	0	0	3.27418396	1.747894135	8.083890074	14.07729865	23.79999674	18.6031608	24.95337689	33.38810732	40.58674852	44.70716094
AT1G29550	7.038862475	7.267025155	11.25807223	10.12916414	10.427953	5.775496035	8.187811831	9.220061289	12.7431601	11.1215884	13.00930651	15.61438284	10.20902083	14.85391856
AT5G20970	9.419085773	11.78372979	13.96631194	11.98809445	11.19772259	17.40596197	7.473213876	15.17595822	5.671410718	11.37485637	7.993284885	6.913850879	12.05993163	7.214218159
AT4G13395	5.261612348	1.866259185	4.047202298	6.032550074	8.851432023	8.417571272	6.819659166	7.714172132	50.56314546	67.86229601	20.51117719	8.366409081	8.685298016	6.23895546
AT1G76440	7.889918706	11.77473517	24.81552392	19.12644905	9.410357852	8.91239601	8.517605355	8.716046939	13.65836078	13.37177614	10.15392593	12.2220514	10.56292426	13.52883894
AT3G04040	2.034785808	3.220004297	5.307885325	6.202836028	18.50297925	17.41371899	29.05107365	28.34084419	7.34565419	12.60196674	13.16397907	15.0008697	11.23099868	9.979997869
AT1G76405	25.94843684	20.65875306	16.18227684	18.91538309	9.879667919	14.2489036	3.841550644	9.853020321	3.587910747	6.734882999	6.465926608	7.901236031	18.25789192	19.80121553
AT3G09700	19.20416331	23.54605866	7.095747111	10.99737821	7.370581834	5.605954725	7.415747893	9.087485244	7.878919818	9.460764534	28.94775248	19.36706328	18.32323115	18.50259922
AT3G46080	7.847976716	3.753705105	0.246485769	0.927862364	0.446802222	1.041777345	1.175720453	1.080572967	51.15283439	61.60001612	17.60556589	17.1173672	12.16604722	19.19997773
AT4G06598	10.5600662	10.37239147	8.139245805	7.380218952	8.238506834	6.642735499	5.030071725	8.594879364	14.49719016	17.7315157	12.02318162	9.039108395	12.09609525	17.33022892
AT5G44568	11.28067052	10.56653797	41.0141334	18.86370402	8.926398981	10.05662046	2.145116704	0.985759461	14.56342443	27.81450398	14.63316224	10.72993554	26.35906296	17.53945905
AT1G11760	8.989479945	9.122092619	11.96974288	8.845954669	13.34976605	18.75451493	13.50447388	16.18220981	20.97704384	14.56199808	13.58086275	7.683150933	7.51769899	9.241031799
AT5G13470	16.37838619	13.94233325	8.380516143	10.47158954	8.712643322	13.54310549	7.642182943	6.483437799	12.30416163	9.454199117	28.36452283	20.73971462	20.53020468	17.74342769
AT1G13950	15.67564725	20.26812701	14.54920887	13.06473031	13.90191163	11.47052111	10.22976749	7.220661863	3.338863757	4.442016775	9.054840435	15.84032576	12.80844942	16.47979912
AT4G27654	3.749537343	2.864477876	7.273005329	7.990941144	3.921014836	0	1.943933914	1.649185149	96.3723111	84.54566717	33.96050988	21.89710047	3.094664439	7.073202373
AT4G37010	27.52196374	17.06799361	17.41322742	16.26954008	7.664109884	8.014364365	7.99227623	15.65206274	7.52327209	3.265928326	2.112705854	7.41829966	3.478120677	3.129379961
AT5G05710	15.74345784	15.46366327	12.58037756	8.930201857	9.577814897	7.250622728	7.30091863	16.17772098	22.95197821	21.2615883	15.72497136	19.72062385	15.39419725	16.3549761
AT1G09995	8.422686617	4.934770525	17.31602136	15.69003938	9.997045852	6.903959958	4.879401824	8.969053301	8.159415374	15.77978758	8.647851812	15.78938838	9.970098041	4.587421295
AT4G08455	10.20856343	14.37415977	9.590980909	4.985783765	11.10738526	11.05540495	11.52180175	19.310041	18.14611845	14.30610659	15.36425103	11.97603892	13.25935193	15.68599068
AT4G12500	60.02483558	79.62884188	4.077987121	4.260180837	0.908867873	1.387075652	7.732857036	5.421881127	0	0	0.729515196	0	1.44361611	1.185143196
AT4G20390	27.32851834	9.597437396	25.85621685	10.52730152	9.995821999	17.02084832	8.329321272	13.83317935	6.846759471	8.372213569	2.127385611	1.536030565	1.039567958	0.888704066
AT4G35905	13.50950484	15.08110332	11.04329549	6.777879352	7.996347939	9.132011079	11.52282531	13.94501507	8.394868527	8.093126132	8.573714246	11.6738126	12.12718032	14.31544038
AT5G11630	19.57177202	20.76596749	7.62350424	11.73994829	6.852420414	3.921702674	9.616819781	7.871842284	6.89678955	8.382531059	9.562828109	10.62070183	15.54880181	18.48003508
AT2G17660	2.927492355	1.669624617	8.186104833	1.008840292	2.318573148	1.834781995	0.271160879	0.747649957	98.26989145	96.28084393	33.3858286	5.307474237	3.332008311	4.397624816
AT3G62100	2.482297665	1.166087034	5.197526878	5.345543365	14.57388836	6.665126433	30.06012031	28.90913169	28.54629841	28.73532012	11.40789896	0.954783725	2.605480183	3.350571288
AT5G22580	22.16026881	18.52937452	24.69609851	17.65859124	5.952314343	4.652482917	0.407890305	1.349571533	5.512418966	3.812914057	14.7946019	11.05890387	16.77744952	9.702104466
AT5G15802	26.94169968	22.06573192	19.01119676	16.28395432	15.45433967	1.355503369	12.27013265	20.83587357	17.58065031	12.1571281	13.31845773	12.96129773	24.18440343	33.32363043
AT4G12970	19.3863558	15.5115943	8.392027154	4.283777033	5.080617547	10.88255903	10.55462752	3.449057266	5.233128704	6.247509943	17.43080111	18.36332203	16.38247805	19.54747951
AT2G04845	16.36804027	18.43239616	6.715240083	8.201205787	9.726741076	8.608675874	7.7084529	8.804201896	5.247901291	6.431715088	12.51409555	12.53253932	20.13486727	20.12764529
